_id,Operating Name,Category,Issued,Licence Address Line 1,city_std,latitude,longitude
88335,STARBUCKS COFFEE #4720,EATING OR DRINKING ESTABLISHMENT,2007-08-27,2201 DUNDAS ST W,TORONTO,43.65363109972418,-79.4514008202688
88336,BRITISH STYLE FISH & CHIPS,EATING OR DRINKING ESTABLISHMENT,2007-02-23,"73 COXWELL AVE, REAR",TORONTO,,
88337,SUSHI 2 GO BLOOR,EATING OR DRINKING ESTABLISHMENT,2007-03-28,2976 BLOOR ST W,TORONTO,43.64782603138456,-79.50928061990103
88338,MCDONALD'S RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-05-17,7431 KINGSTON RD,TORONTO,,
88339,MCDONALD'S RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-05-17,2260 MARKHAM RD,TORONTO,,
88340,IKEA,EATING OR DRINKING ESTABLISHMENT,2007-12-12,15 PROVOST DR,TORONTO,,
88341,CURRY TWIST RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-04-13,3034 DUNDAS ST W,TORONTO,43.66547915242026,-79.47042764948715
88342,EZRA'S POUND,EATING OR DRINKING ESTABLISHMENT,2007-03-30,238 DUPONT ST,TORONTO,43.6752233873003,-79.40532191087149
88343,EDEN TRATTORIA,EATING OR DRINKING ESTABLISHMENT,2007-06-26,"58 MARINE PARADE DR, #10-13",TORONTO,,
88344,FRAN'S RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-05-03,200 VICTORIA ST,TORONTO,,
88345,TUTTI MATTI,EATING OR DRINKING ESTABLISHMENT,2007-06-12,364 ADELAIDE ST W,TORONTO,43.6470423996847,-79.3941109906165
88346,ZENA'S DINER,EATING OR DRINKING ESTABLISHMENT,2007-04-24,2693 EGLINTON AVE E,TORONTO,,
88347,STARBUCKS COFFEE #4803,EATING OR DRINKING ESTABLISHMENT,2007-08-27,"1900 EGLINTON AVE E, E",TORONTO,,
88348,FRESH ROLLS RESTAURANT-THAI & VIETNAMESE FUSION CUISINE,EATING OR DRINKING ESTABLISHMENT,2007-07-05,"1830 THE QUEENSWAY, #1",TORONTO,,
88349,PIZZA HUT,EATING OR DRINKING ESTABLISHMENT,2007-05-03,6005 YONGE ST,TORONTO,,
88350,LEGENDS AT FRAMEWORTH,EATING OR DRINKING ESTABLISHMENT,2007-04-18,1198B CALEDONIA RD,TORONTO,,
88351,JJ DELI & CAFE,EATING OR DRINKING ESTABLISHMENT,2007-06-27,1881 YONGE ST,TORONTO,,
88352,THE DIZZY,EATING OR DRINKING ESTABLISHMENT,2007-06-20,305 RONCESVALLES AVE,TORONTO,,
88353,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2007-06-01,5220 FINCH AVE E,TORONTO,,
88354,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2007-06-01,1641 MARKHAM RD,TORONTO,,
88355,SUBWAY SANDWICHES,EATING OR DRINKING ESTABLISHMENT,2007-06-27,"1900 EGLINTON AVE E, E2",TORONTO,,
88356,GORHEGORHE,EATING OR DRINKING ESTABLISHMENT,2007-06-27,"708 BLOOR ST W, BSMT",TORONTO,,
88357,EVERGREEN THAI RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-05-01,175 DUNDAS ST W,TORONTO,43.655203383483055,-79.38618000496719
88358,Z BAR & GRILLE,EATING OR DRINKING ESTABLISHMENT,2007-07-31,2525-2527 EGLINTON AVE W,TORONTO,,
88359,SUBWAY SANDWICHES AND SALADS,EATING OR DRINKING ESTABLISHMENT,2007-06-11,"2071 STEELES AVE W, #2.",TORONTO,,
88360,PIZZA NOVA,EATING OR DRINKING ESTABLISHMENT,2007-05-24,3575 DUNDAS ST W,TORONTO,43.6657200734717,-79.4911774849384
88361,MCDONALD'S,EATING OR DRINKING ESTABLISHMENT,2007-07-23,1000 ISLINGTON AVE,TORONTO,,
88362,MCDONALD'S,EATING OR DRINKING ESTABLISHMENT,2007-07-23,10 THE QUEENSWAY,TORONTO,,
88363,MCDONALD'S,EATING OR DRINKING ESTABLISHMENT,2007-07-23,700 KING ST W,TORONTO,43.643874493982075,-79.40296126759337
88364,BASKIN ROBINS,EATING OR DRINKING ESTABLISHMENT,2007-07-25,855 THE QUEENSWAY,TORONTO,43.6247113045492,-79.5099874908551
88365,AJISEN RAMEN,EATING OR DRINKING ESTABLISHMENT,2007-07-19,5229 YONGE ST,TORONTO,,
88366,REMEZZO ITALIAN BISTRO,EATING OR DRINKING ESTABLISHMENT,2007-08-13,3335 SHEPPARD AVE E,TORONTO,,
88367,GALLERY SUSHI,EATING OR DRINKING ESTABLISHMENT,2007-05-14,"275 DUNDAS ST W, #10 & 11",TORONTO,,
88368,TIM HORTONS SHOP,EATING OR DRINKING ESTABLISHMENT,2007-06-25,700 UNIVERSITY AVE,TORONTO,,
88369,MOTHER INDIA,EATING OR DRINKING ESTABLISHMENT,2007-07-18,1456 QUEEN ST W,TORONTO,43.64066992597907,-79.43625403113732
88370,EMPANADA COMPANY,EATING OR DRINKING ESTABLISHMENT,2007-07-20,122 FORTIETH ST,TORONTO,,
88371,AOYAMA SUSHI,EATING OR DRINKING ESTABLISHMENT,2007-06-05,2766 VICTORIA PARK AVE,TORONTO,,
88372,REPOSADO BAR AND LOUNGE,EATING OR DRINKING ESTABLISHMENT,2007-06-15,136 OSSINGTON AVE,TORONTO,,
88373,SUBWAY,EATING OR DRINKING ESTABLISHMENT,2007-07-18,"5631 STEELES AVE E, #4",TORONTO,,
88374,SUBWAY SANDWICHES AND SALADS,EATING OR DRINKING ESTABLISHMENT,2007-08-20,1585 ELLESMERE RD,TORONTO,,
88375,SUBWAY SANDWICHES,EATING OR DRINKING ESTABLISHMENT,2007-08-20,"2900 WARDEN AVE, #150",TORONTO,,
88376,TERRONI,EATING OR DRINKING ESTABLISHMENT,2007-06-14,"57 ADELAIDE ST E, MAIN/LWR L",TORONTO,,
88377,SUBWAY,EATING OR DRINKING ESTABLISHMENT,2007-07-19,727 QUEEN ST E,TORONTO,,
88378,MALT N SALT FISH & CHIPS PLUS GRILL,EATING OR DRINKING ESTABLISHMENT,2007-06-18,"285 LAWSON RD, #105",TORONTO,,
88379,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2007-10-17,2611 LAWRENCE AVE E,TORONTO,,
88380,SUBWAY SANDWICHES,EATING OR DRINKING ESTABLISHMENT,2007-12-18,1760 FINCH AVE E,TORONTO,,
88381,DAIRY QUEEN,EATING OR DRINKING ESTABLISHMENT,2007-09-10,2916 EGLINTON AVE E,TORONTO,,
88382,PIZZA HUT,EATING OR DRINKING ESTABLISHMENT,2007-09-13,"259 MORNINGSIDE AVE, B4",TORONTO,,
88383,LUCKY'S CORNER INC,EATING OR DRINKING ESTABLISHMENT,2007-07-25,"2111 JANE ST, #5",TORONTO,,
88384,SUBWAY,EATING OR DRINKING ESTABLISHMENT,2007-08-01,"555 UNIVERSITY AVE, MAIN",TORONTO,,
88385,BB.Q CHICKEN YONGE & BLOOR,EATING OR DRINKING ESTABLISHMENT,2007-08-03,689 YONGE ST,TORONTO,,
88386,THE NILGIRIS,EATING OR DRINKING ESTABLISHMENT,2007-10-09,"3021 MARKHAM RD, #49-50",TORONTO,,
88387,THE PARKDALE DRINK,EATING OR DRINKING ESTABLISHMENT,2007-08-03,1292 QUEEN ST W,TORONTO,43.641907767682945,-79.43016698726375
88388,CHODANG SOON TOFU,EATING OR DRINKING ESTABLISHMENT,2007-07-30,5130A DUNDAS ST W,TORONTO,,
88389,L & T BAR CAFFE,EATING OR DRINKING ESTABLISHMENT,2007-08-14,1068 ST CLAIR AVE W,TORONTO,43.67873358774877,-79.43948812338655
88390,THAI EXPRESS RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-08-10,"3300 BLOOR ST W, FC1",TORONTO,,
88391,V'S SCHNITZEL HOUSE,EATING OR DRINKING ESTABLISHMENT,2007-08-29,448 BROWNS LINE,TORONTO,,
88392,TBG CAFE,EATING OR DRINKING ESTABLISHMENT,2007-12-13,2861 LAKE SHORE BLVD W,TORONTO,43.60135193300914,-79.50261248520418
88393,TIMOTHY'S,EATING OR DRINKING ESTABLISHMENT,2007-10-11,"245 CONSUMERS RD, #205",TORONTO,,
88394,DUFFY'S DRIVE-IN,EATING OR DRINKING ESTABLISHMENT,2008-08-12,399 DAWES RD,TORONTO,,
88395,FUTURE BISTRO,EATING OR DRINKING ESTABLISHMENT,2007-09-07,483 BLOOR ST W,TORONTO,43.6659241211862,-79.4074718149966
88396,SUBWAY #4864,EATING OR DRINKING ESTABLISHMENT,2007-10-19,531 PARLIAMENT ST,TORONTO,,
88397,LABYRINTH,EATING OR DRINKING ESTABLISHMENT,2007-09-07,298 BRUNSWICK AVE,TORONTO,,
88398,BNS-DATA CT/ ARAMARK CANADA,EATING OR DRINKING ESTABLISHMENT,2008-02-20,2201 EGLINTON AVE E,TORONTO,,
88399,CHAPPA CORNER CAFE,EATING OR DRINKING ESTABLISHMENT,2008-04-09,1340 ST CLAIR AVE W,TORONTO,43.6767393190053,-79.4486185055802
88400,FIT FOR LIFE,EATING OR DRINKING ESTABLISHMENT,2007-10-16,50 EGLINTON AVE E,TORONTO,,
88401,STARBUCKS COFFEE #4719,EATING OR DRINKING ESTABLISHMENT,2009-03-03,1020 KINGSTON RD,TORONTO,,
88402,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2007-09-24,901 SHEPPARD AVE W,TORONTO,43.7516631451004,-79.4567511880789
88403,HONG KONG BISTRO CAFE,EATING OR DRINKING ESTABLISHMENT,2007-11-05,"472 DUNDAS ST W, FL2",TORONTO,,
88404,,EATING OR DRINKING ESTABLISHMENT,2007-11-22,"1375 DANFORTH RD, #10",TORONTO,,
88405,ABSOLUTE COMEDY RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-11-01,"2335 YONGE ST, LOWER LEV",TORONTO,,
88406,STARBUCKS COFFEE #4841,EATING OR DRINKING ESTABLISHMENT,2009-03-05,85 HANNA AVE,TORONTO,,
88407,SUBWAY,EATING OR DRINKING ESTABLISHMENT,2007-11-20,1888 O'CONNOR DR,TORONTO,,
88408,THE NEW BUFFALO RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-01-09,242 QUEEN ST E,TORONTO,,
88409,FINCH JUNGSOONAE,EATING OR DRINKING ESTABLISHMENT,2008-01-17,5754 YONGE ST,TORONTO,,
88410,241 PIZZA,EATING OR DRINKING ESTABLISHMENT,2007-11-08,2291 KIPLING AVE,TORONTO,,
88411,LE'S SANDWICH,EATING OR DRINKING ESTABLISHMENT,2007-12-18,1119 COLLEGE ST,TORONTO,43.65240825127547,-79.43333402928168
88412,MERCI MON AMI,EATING OR DRINKING ESTABLISHMENT,2008-01-16,"171 EAST LIBERTY ST, #107",TORONTO,,
88413,TINNEL'S WEST INDIAN TAKEOUT,EATING OR DRINKING ESTABLISHMENT,2007-11-22,"6210 FINCH AVE W, #102",TORONTO,,
88414,IGERNAN,EATING OR DRINKING ESTABLISHMENT,2008-03-07,1100 SHEPPARD AVE W,TORONTO,,
88415,TIM HORTONS #1650,EATING OR DRINKING ESTABLISHMENT,2008-02-07,720 WARDEN AVE,TORONTO,,
88416,MI PHO SONG VU INC,EATING OR DRINKING ESTABLISHMENT,2007-11-28,2109 JANE ST,TORONTO,,
88417,SHOELESS JOE'S,EATING OR DRINKING ESTABLISHMENT,2007-11-19,249 QUEENS QUAY W,TORONTO,43.639029151263,-79.3854633420913
88418,MOXIE'S CLASSIC GRILL,EATING OR DRINKING ESTABLISHMENT,2007-11-22,"1800 SHEPPARD AVE E, #2044",TORONTO,,
88419,TIM HORTONS #3130,EATING OR DRINKING ESTABLISHMENT,2008-08-28,"3300 BLOOR ST W, #102",TORONTO,,
88420,LIN'S CHINESE BUN,EATING OR DRINKING ESTABLISHMENT,2009-06-05,"4188 FINCH AVE E, #18",TORONTO,,
88421,JODIE'S,EATING OR DRINKING ESTABLISHMENT,2007-11-30,331 HORNER AVE,TORONTO,43.6054029402218,-79.5287463509174
88422,TIM HORTONS #3132,EATING OR DRINKING ESTABLISHMENT,2007-12-22,4915 BATHURST ST,TORONTO,,
88423,SULTAN,EATING OR DRINKING ESTABLISHMENT,2007-12-25,2558 DANFORTH AVE,TORONTO,,
88424,DYNASTY HOUSE SEAFOOD RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-12-05,"1635 LAWRENCE AVE W, #12",TORONTO,,
88425,TIMOTHY'S WORLD COFFEE,EATING OR DRINKING ESTABLISHMENT,2008-01-21,"30 ADELAIDE ST E, MAIN FL",TORONTO,,
88426,BOMBAY ON THE LAKE,EATING OR DRINKING ESTABLISHMENT,2008-02-06,3007 LAKE SHORE BLVD W,TORONTO,43.60020835861912,-79.50785034456003
88427,HAPPY DAY'S RESTAURANT & BAR,EATING OR DRINKING ESTABLISHMENT,2008-01-21,1802 DANFORTH AVE,TORONTO,,
88428,COPPI RISTORANTE,EATING OR DRINKING ESTABLISHMENT,2008-01-29,3363 YONGE ST,TORONTO,,
88429,LAHORE GRILL AND FAST FOOD HALAL RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2007-12-10,1274A GERRARD ST E,TORONTO,,
88430,TINA COFFEE,EATING OR DRINKING ESTABLISHMENT,2007-12-12,"1975 DUNDAS ST W, #2",TORONTO,,
88431,ARAMARK CANADA,EATING OR DRINKING ESTABLISHMENT,2008-03-12,"1320 YONGE ST, BSMT",TORONTO,,
88432,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-08-05,"6220 FINCH AVE W, D",TORONTO,,
88433,JACK ASTOR'S BAR AND GRILL,EATING OR DRINKING ESTABLISHMENT,2008-04-07,"10 DUNDAS ST E, #4TH FL",TORONTO,,
88434,JACK ASTOR'S BAR AND GRILL,EATING OR DRINKING ESTABLISHMENT,2008-04-04,25 CARLSON CRT,TORONTO,,
88435,SCADDABUSH ITALIAN KITCHEN & BAR,EATING OR DRINKING ESTABLISHMENT,2008-04-04,25 CARLSON CRT,TORONTO,,
88436,COMEDY BAR,EATING OR DRINKING ESTABLISHMENT,2008-05-09,945B BLOOR ST W,TORONTO,,
88437,EL CATRIN,EATING OR DRINKING ESTABLISHMENT,2008-10-06,18 TANK HOUSE LANE,TORONTO,,
88438,PURE SPIRITS,EATING OR DRINKING ESTABLISHMENT,2008-10-06,17 TANK HOUSE LANE,TORONTO,,
88439,TIM HORTONS #3149,EATING OR DRINKING ESTABLISHMENT,2008-02-15,1094 BLOOR ST W,TORONTO,43.6601399628913,-79.4340929120061
88440,GABBY'S KING STREET WEST,EATING OR DRINKING ESTABLISHMENT,2007-12-28,309 KING ST W,TORONTO,43.64642287616202,-79.39058214182985
88441,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-07-16,5641 STEELES AVE E,TORONTO,,
88442,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2009-01-29,"2900 WARDEN AVE, #149 A",TORONTO,,
88443,SUKSI BIRYANI HOUSE,EATING OR DRINKING ESTABLISHMENT,2008-02-19,15 HAYDEN ST,TORONTO,,
88444,ATHENS PASTRIES & PIES,EATING OR DRINKING ESTABLISHMENT,2008-01-18,2567 VICTORIA PARK AVE,TORONTO,,
88445,AMIGOS BAR & GRILL,EATING OR DRINKING ESTABLISHMENT,2008-03-15,6089-6091 KINGSTON RD,TORONTO,,
88446,CITY FRIED CHICKEN & PIZZA,EATING OR DRINKING ESTABLISHMENT,2008-02-08,990 DANFORTH AVE,TORONTO,,
88447,ROSA BRANCA CAFE,EATING OR DRINKING ESTABLISHMENT,2008-04-03,"816 COLLEGE ST, GROUND",TORONTO,,
88448,SUBWAY SANDWICHES & SALADS,EATING OR DRINKING ESTABLISHMENT,2008-02-27,"290 THE WEST MALL, #15C",TORONTO,,
88449,PIZZA PIZZA,EATING OR DRINKING ESTABLISHMENT,2008-02-27,847 JANE ST,TORONTO,,
88450,CHAMPIONS ON THE DANFORTH,EATING OR DRINKING ESTABLISHMENT,2008-03-31,1075 DANFORTH AVE,TORONTO,,
88451,CAPITAL SWEET SAMOSA,EATING OR DRINKING ESTABLISHMENT,2008-04-01,"62 OVERLEA BLVD, #6",TORONTO,,
88452,CREPE IT UP!,EATING OR DRINKING ESTABLISHMENT,2008-04-03,"91 FRONT ST E, B7A",TORONTO,,
88453,KEG RESTAURANTS STEAKHOUSE & BAR - YONGE & EGLINTON,EATING OR DRINKING ESTABLISHMENT,2008-04-07,"2201 YONGE ST, #1C",TORONTO,,
88454,ISLAND BREEZE RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-04-29,907 JANE ST,TORONTO,,
88455,MCDONALD'S RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-03-19,3030 DON MILLS RD,TORONTO,,
88456,MCDONALD'S RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-03-19,"1800 SHEPPARD AVE E, #301",TORONTO,,
88457,DOMINO'S PIZZA,EATING OR DRINKING ESTABLISHMENT,2008-05-15,354 OAKWOOD AVE,TORONTO,,
88458,LOLA'S CATERING,EATING OR DRINKING ESTABLISHMENT,2008-04-01,1822 JANE ST,TORONTO,,
88459,MOONBEAN COFFEE COMPANY,EATING OR DRINKING ESTABLISHMENT,2008-03-26,30 ST ANDREW ST,TORONTO,43.654076142190874,-79.40019091118808
88460,NOOK CAFE,EATING OR DRINKING ESTABLISHMENT,2008-03-26,469 KING ST W,TORONTO,43.645170029295805,-79.3964793769646
88461,SUBWAY,EATING OR DRINKING ESTABLISHMENT,2008-07-03,"700 UNIVERSITY AVE, #4",TORONTO,,
88462,ASIAN GOURMET,EATING OR DRINKING ESTABLISHMENT,2008-05-27,"6228 YONGE ST, #2",TORONTO,,
88463,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-05-06,3566 ST CLAIR AVE E,TORONTO,,
88464,PIZZA NOVA,EATING OR DRINKING ESTABLISHMENT,2008-05-27,"123 GUILDWOOD PKY, #9",TORONTO,,
88465,THE SWEET ESCAPE PATISSERIE INC,EATING OR DRINKING ESTABLISHMENT,2008-05-02,"55 MILL ST, #102 BLD 47",TORONTO,,
88466,BAGEL WORLD,EATING OR DRINKING ESTABLISHMENT,2008-04-30,336 WILSON AVE,TORONTO,43.73668479305715,-79.43739896916205
88467,BLACK SWAN TAVERN,EATING OR DRINKING ESTABLISHMENT,2008-09-12,152-154 DANFORTH AVE,TORONTO,,
88468,BABU TAKE OUT & CATERING,EATING OR DRINKING ESTABLISHMENT,2008-09-02,"4810 SHEPPARD AVE E, #201",TORONTO,,
88469,M & A PIZZA,EATING OR DRINKING ESTABLISHMENT,2008-04-30,201 SHEPPARD AVE E,TORONTO,,
88470,MANDARIN RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-06-17,200 QUEEN'S PLATE DR,TORONTO,,
88471,EAST YORK RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-06-13,1039 PAPE AVE,TORONTO,,
88472,COUNTRY STYLE,EATING OR DRINKING ESTABLISHMENT,2008-07-03,6951-6953 STEELES AVE W,TORONTO,,
88473,TERRAZZA,EATING OR DRINKING ESTABLISHMENT,2008-08-01,372 HARBORD ST,TORONTO,43.658966070392,-79.42216741878491
88474,BELLY BUSTER SUBMARINE,EATING OR DRINKING ESTABLISHMENT,2008-05-15,3447 YONGE ST,TORONTO,,
88475,IRIE VEGGIE,EATING OR DRINKING ESTABLISHMENT,2008-06-16,2593 EGLINTON AVE W,TORONTO,43.690421084844,-79.4739118499338
88476,MADRAS MASALA,EATING OR DRINKING ESTABLISHMENT,2008-06-17,796 BLOOR ST W,TORONTO,43.6628254177401,-79.4218417054118
88477,PIZZA NOVA #81,EATING OR DRINKING ESTABLISHMENT,2008-07-11,577 ROGERS RD,TORONTO,43.68214599971101,-79.4714545196269
88478,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-07-02,6897 FINCH AVE W,TORONTO,43.734567886395396,-79.61389521114836
88479,NHU LAN FOODS,EATING OR DRINKING ESTABLISHMENT,2008-05-30,"1949 FINCH AVE W, C",TORONTO,,
88480,GINGER,EATING OR DRINKING ESTABLISHMENT,2008-06-01,546 CHURCH ST,TORONTO,,
88481,SUBWAY SANDWICHES,EATING OR DRINKING ESTABLISHMENT,2008-09-30,4545 KINGSTON RD,TORONTO,,
88482,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-07-22,1480 KENNEDY RD,TORONTO,,
88483,KFC/TACO BELL,EATING OR DRINKING ESTABLISHMENT,2008-07-17,"3495 LAWRENCE AVE E, CB18E",TORONTO,,
88484,KOSHER TO GO,EATING OR DRINKING ESTABLISHMENT,2008-06-17,3003 BATHURST ST,TORONTO,,
88485,TABULE,EATING OR DRINKING ESTABLISHMENT,2008-08-13,2007-2009 YONGE ST,TORONTO,,
88486,19TH HOLE SPORTS BAR & GRILL,EATING OR DRINKING ESTABLISHMENT,2008-08-01,434 ROGERS RD,TORONTO,43.6827754361413,-79.4632811026672
88487,THE CHURCHMOUSE & FIRKIN,EATING OR DRINKING ESTABLISHMENT,2008-11-04,475 CHURCH ST,TORONTO,,
88488,STARBUCKS COFFEE #4804,EATING OR DRINKING ESTABLISHMENT,2009-12-18,"2555 VICTORIA PARK AVE, #10",TORONTO,,
88489,STARBUCKS COFFEE #4525,EATING OR DRINKING ESTABLISHMENT,2009-05-27,"2081 STEELES AVE W, #5",TORONTO,,
88490,STARBUCKS COFFEE #4497,EATING OR DRINKING ESTABLISHMENT,2008-12-03,10 DUNDAS ST E,TORONTO,,
88491,SUNSET GRILL,EATING OR DRINKING ESTABLISHMENT,2008-08-20,"1 RICHMOND ST W, #130",TORONTO,,
88492,JACK ASTOR'S BAR AND GRILL,EATING OR DRINKING ESTABLISHMENT,2008-07-14,1090 DON MILLS RD,TORONTO,,
88493,YUK YUK'S DOWNTOWN,EATING OR DRINKING ESTABLISHMENT,2008-08-15,"224 RICHMOND ST W, BSMT & FL1",TORONTO,,
88494,MCDONALDS,EATING OR DRINKING ESTABLISHMENT,2008-08-18,127 CHURCH ST,TORONTO,,
88495,FENG TAI FOOD COURT,EATING OR DRINKING ESTABLISHMENT,2008-08-20,355 BAMBURGH CIR,TORONTO,,
88496,MAPLE LEAF HOUSE GRILL & LOUNGE,EATING OR DRINKING ESTABLISHMENT,2008-07-22,2749 LAKE SHORE BLVD W,TORONTO,43.6022619923813,-79.4984999624024
88497,BIG G 2-4-1 CHICKEN,EATING OR DRINKING ESTABLISHMENT,2008-09-02,"2200 MARTIN GROVE RD, #13",TORONTO,,
88498,TIM HORTONS #3217,EATING OR DRINKING ESTABLISHMENT,2008-07-25,56 WELLESLEY ST W,TORONTO,43.6643676149995,-79.3871832005751
88499,STARBUCKS COFFEE #4874,EATING OR DRINKING ESTABLISHMENT,2009-12-18,3750 MIDLAND AVE,TORONTO,,
88500,JIMMY THE GREEK,EATING OR DRINKING ESTABLISHMENT,2008-07-28,25 THE WEST MALL,TORONTO,,
88501,SUBWAY,EATING OR DRINKING ESTABLISHMENT,2008-07-29,"800 WARDEN AVE, #826",TORONTO,,
88502,BIKKURI SUSHI,EATING OR DRINKING ESTABLISHMENT,2008-10-16,2197 QUEEN ST E,TORONTO,,
88503,TIM HORTONS # 2085,EATING OR DRINKING ESTABLISHMENT,2008-09-18,"1801 EGLINTON AVE W, #100",TORONTO,,
88504,CHIPOTLE MEXICAN GRILL,EATING OR DRINKING ESTABLISHMENT,2008-08-21,"10 DUNDAS ST E, #114",TORONTO,,
88505,THE CORNER PLACE,EATING OR DRINKING ESTABLISHMENT,2008-08-08,11 JARVIS ST,TORONTO,,
88506,MCDONALD'S RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-09-18,11 ST CLAIR AVE E,TORONTO,,
88507,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-12-16,800 LAWRENCE AVE E,TORONTO,,
88508,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-09-29,1840 BAYVIEW AVE,TORONTO,,
88509,WING MACHINE,EATING OR DRINKING ESTABLISHMENT,2008-10-21,1158 DANFORTH AVE,TORONTO,,
88510,PHO RANG DONG,EATING OR DRINKING ESTABLISHMENT,2008-08-27,1193 ST CLAIR AVE W,TORONTO,43.677760901146875,-79.4439202544049
88511,THE THREE SPEED,EATING OR DRINKING ESTABLISHMENT,2008-09-29,1163 BLOOR ST W,TORONTO,43.65935717704687,-79.4378334532465
88512,CHINA CHINA EXPRESS,EATING OR DRINKING ESTABLISHMENT,2008-10-09,2145 WESTON RD,TORONTO,,
88513,EAST CHINATOWN OFF-TRACK WAGERING STATION,EATING OR DRINKING ESTABLISHMENT,2008-10-09,729 GERRARD ST E,TORONTO,,
88514,GLOBAL BRAND FOODS,EATING OR DRINKING ESTABLISHMENT,2008-09-28,1967 ELLESMERE RD,TORONTO,,
88515,GLOBAL BRAND FOODS,EATING OR DRINKING ESTABLISHMENT,2010-02-05,292 MANSE RD,TORONTO,,
88516,GLOBAL BRAND FOODS,EATING OR DRINKING ESTABLISHMENT,2008-11-04,2467 EGLINTON AVE E,TORONTO,,
88517,THE RED CARDINAL TAVERN,EATING OR DRINKING ESTABLISHMENT,2008-09-10,"555 BURNHAMTHORPE RD, #5",TORONTO,,
88518,ANJAPPAR CHETTINAD RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-09-15,3090 EGLINTON AVE E,TORONTO,,
88519,DOMINO'S PIZZA,EATING OR DRINKING ESTABLISHMENT,2008-09-15,312 QUEEN ST E,TORONTO,,
88520,LOLA SUSHI,EATING OR DRINKING ESTABLISHMENT,2008-10-02,2070 YONGE ST,TORONTO,,
88521,GENJI SUSHI,EATING OR DRINKING ESTABLISHMENT,2008-11-04,"2899 STEELES AVE W, #15",TORONTO,,
88522,JACK ASTOR'S BAR AND GRILL,EATING OR DRINKING ESTABLISHMENT,2008-09-24,"2 BLOOR ST E, #101",TORONTO,,
88523,MALAYSIAN GARAM MASALA,EATING OR DRINKING ESTABLISHMENT,2008-09-22,"1001 SANDHURST CIR, #3",TORONTO,,
88524,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2008-10-28,"150 WYNFORD DR, #1",TORONTO,,
88525,THAI ISLAND,EATING OR DRINKING ESTABLISHMENT,2008-10-22,"181 BAY ST, C255",TORONTO,,
88526,SZECHUAN EXPRESS,EATING OR DRINKING ESTABLISHMENT,2008-11-04,"200 BAY ST, CONC LC-F2",TORONTO,,
88527,PIZZA NOVA,EATING OR DRINKING ESTABLISHMENT,2009-01-29,2347 FINCH AVE W,TORONTO,43.7520899922272,-79.5423805755751
88528,MARATHON DONUT AND COFFEE,EATING OR DRINKING ESTABLISHMENT,2008-11-04,"3300 MIDLAND AVE, #32",TORONTO,,
88529,C'EST BON RESTAURANT,EATING OR DRINKING ESTABLISHMENT,2008-12-10,2685 YONGE ST,TORONTO,,
88530,DAIRY QUEEN,EATING OR DRINKING ESTABLISHMENT,2008-11-13,2882 KINGSTON RD,TORONTO,,
88531,DAIRY QUEEN,EATING OR DRINKING ESTABLISHMENT,2008-11-13,10 DANFORTH RD,TORONTO,,
88532,SUBWAY SANDWITCH & SALAD,EATING OR DRINKING ESTABLISHMENT,2008-11-19,"200 QUEEN'S PLATE DR, #6",TORONTO,,
88533,FRESHII,EATING OR DRINKING ESTABLISHMENT,2009-01-05,"92 KING ST E, #118",TORONTO,,
88534,TIM HORTONS,EATING OR DRINKING ESTABLISHMENT,2009-08-14,2363 WARDEN AVE,TORONTO,,
88535,MOTI MAHAL,EATING OR DRINKING ESTABLISHMENT,2009-02-16,1422 GERRARD ST E,TORONTO,,
88536,PIZZA PIZZA,EATING OR DRINKING ESTABLISHMENT,2008-11-12,3358 KEELE ST,TORONTO,,
